date,cash,positions_value,total_value,positions_count,daily_return
2021-11-29,83546.87586229973,41231.22490692139,124778.10076922111,6,0.0014144991449505095
2021-11-30,87855.27819842033,37177.981159210205,125033.25935763054,5,0.002044898799039574
2021-12-01,92048.12647170524,33435.83214759827,125483.9586193035,4,0.003604634990629574
2021-12-02,85095.77477570703,39709.659383773804,124805.43415948084,6,-0.00540726055575913
2021-12-03,103037.89427563947,22704.33088874817,125742.22516438764,3,0.00750601134650708
2021-12-06,48444.478505185216,76476.72696876526,124921.20547395048,5,-0.006529387318888302
2021-12-07,47880.25366450261,75783.09546279907,123663.34912730168,5,-0.010069197954634679
2021-12-08,48143.09095627688,75431.5141658783,123574.60512215518,5,-0.0007176257619802007
2021-12-09,44943.646357398204,79125.97529220581,124069.62164960401,6,0.004005811120816549
2021-12-10,47925.5727385366,75502.01808929443,123427.59082783104,5,-0.005174762469947636
2021-12-13,60639.368841815165,63464.479207992554,124103.84804980771,3,0.005478979354948121
2021-12-14,28420.253810719052,96134.60540962219,124554.85922034124,5,0.0036341433212652152
2021-12-15,30048.270845554856,92762.78335571289,122811.05420126775,4,-0.014000296977484061
2021-12-16,33607.75878805974,90683.46306037903,124291.22184843877,3,0.012052397536994164
2021-12-17,31159.735447988376,93695.39720153809,124855.13264952647,4,0.004537012290178666
2021-12-20,34226.29540304034,92251.44239425659,126477.73779729693,3,0.012995902638021084
2021-12-21,31760.44945555766,92746.33507347107,124506.78452902872,4,-0.015583400704296313
2021-12-22,24792.6075870531,98798.4106464386,123591.01823349169,6,-0.007355151761416878
2021-12-23,28429.643180576397,94675.62411880493,123105.26729938133,5,-0.003930309346530825
2021-12-27,25280.17602756057,96831.05374336243,122111.229770923,6,-0.008074695342165317
2021-12-28,25280.17602756057,96860.16396903992,122140.3399966005,6,0.00023839106142897748
2021-12-29,25280.17602756057,96835.42653465271,122115.60256221329,6,-0.00020253287642635343
2021-12-30,25280.17602756057,97039.65920448303,122319.83523204361,6,0.0016724535239160954
2021-12-31,84009.23106874022,38520.42789840698,122529.6589671472,4,0.0017153696676057706
2022-01-03,55846.86193917783,66318.4077796936,122165.26971887142,7,-0.002973886088865063
2022-01-04,93646.28469362413,28609.473175048828,122255.75786867295,3,0.0007407027382639875
2022-01-05,48432.18580443593,75070.29946899414,123502.48527343007,4,0.010197698877269623
2022-01-06,51640.81002201427,72594.68324661255,124235.49326862683,3,0.005935167973129429
2022-01-07,49166.09431677353,75786.59833145142,124952.69264822494,4,0.005772902418855086
2022-01-10,52411.53659904151,73290.182762146,125701.71936118751,3,0.005994482368389509
2022-01-11,49903.53407557074,74781.22770309448,124684.76177866521,4,-0.008090244013291503
2022-01-12,49903.53407557074,74789.35614395142,124692.89021952215,4,6.519193477205754e-05
2022-01-13,49903.53407557074,76168.25964736938,126071.79372294011,4,0.011058397162744482
2022-01-14,52528.3240703555,73373.00856781006,125901.33263816556,3,-0.001352095339812176
2022-01-18,50055.41883073264,77517.98915100098,127573.40798173362,4,0.013280839118466892
2022-01-19,50055.41883073264,78499.87483119965,128555.29366193229,4,0.007696632830717087
2022-01-20,50055.41883073264,79506.56346988678,129561.98230061942,4,0.007830783237401828
2022-01-21,52443.85620048798,78986.7665939331,131430.6227944211,3,0.014422753192104842
2022-01-24,50016.92587945889,80792.7738647461,130809.69974420499,4,-0.004724340773971214
2022-01-25,52674.74876796946,79892.38676834106,132567.13553631052,3,0.01343505715204718
2022-01-26,64681.118208784465,68308.75841140747,132989.87662019194,3,0.003188882992539499
2022-01-27,32682.371768852387,101087.3794708252,133769.75123967757,4,0.0058641652981819
2022-01-28,32682.371768852387,98507.57065200806,131189.94242086043,4,-0.01928544229849727
2022-01-31,32682.371768852387,95626.0926437378,128308.46441259018,4,-0.021964168556659613
2022-02-01,25644.986926715894,102265.79722976685,127910.78415648274,6,-0.003099407805463694
2022-02-02,29465.80247880068,98316.29615211487,127782.09863091554,5,-0.0010060568889154187
2022-02-03,42842.50759080782,87816.78392219543,130659.29151300326,4,0.02251640028544344
2022-02-04,25861.349113734526,104743.09215164185,130604.44126537637,4,-0.0004197959976036669
2022-02-07,28616.167129786772,102607.3352470398,131223.50237682657,3,0.00473996983144187
2022-02-08,26082.644041018662,103823.28618240356,129905.93022342223,4,-0.010040672055991573
2022-02-09,58427.93219104307,69528.5549659729,127956.48715701597,2,-0.015006574858079658
2022-02-10,24015.19167438158,105171.47649765015,129186.66817203173,5,0.009614057421771793
2022-02-11,75116.32000671419,56052.86799621582,131169.18800293002,4,0.015346164267184825
2022-02-14,38278.022196233236,93739.15515136719,132017.17734760043,5,0.006464851674247374
2022-02-15,34775.86893236387,95185.35626220703,129961.2251945709,6,-0.015573368514130714
2022-02-16,38620.181916285466,91630.94087219238,130251.12278847785,5,0.00223064682156493
2022-02-17,60519.31762221809,71861.60556030273,132380.92318252084,4,0.016351493549132012
2022-02-18,30014.520121128808,102826.37439346313,132840.89451459196,5,0.0034746043539590765
2022-02-22,32305.35946545864,101670.03314590454,133975.39261136318,4,0.008540277456853484
2022-02-23,32305.35946545864,103679.68175888062,135985.04122433925,4,0.01500013229149988
2022-02-24,32305.35946545864,101128.82559204102,133434.18505749965,4,-0.018758358594982205
2022-02-25,32305.35946545864,99204.27986907959,131509.63933453822,4,-0.014423183400356532
2022-02-28,32305.35946545864,98975.61163711548,131280.9711025741,4,-0.0017387944573584724
2022-03-01,32305.35946545864,100625.62784194948,132930.98730740813,4,0.012568586223701939
2022-03-02,32305.35946545864,98664.86212921143,130970.22159467006,4,-0.014750253138523073
2022-03-03,32305.35946545864,99744.79384613037,132050.153311589,4,0.00824562792801209
2022-03-04,32305.35946545864,100980.40293884277,133285.7624043014,4,0.009357119713423012
2022-03-07,32305.35946545864,103982.11615753174,136287.47562299037,4,0.02252088418554221
2022-03-08,32305.35946545864,104177.00479507446,136482.3642605331,4,0.001429982004229391
2022-03-09,32305.35946545864,101064.79964065552,133370.15910611415,4,-0.022802983896718088
2022-03-10,32305.35946545864,101747.62260818481,134052.98207364345,4,0.005119758213574688
2022-03-11,32305.35946545864,103435.45478820801,135740.81425366664,4,0.012590784284798318
2022-03-14,32305.35946545864,104992.51984405518,137297.8793095138,4,0.011470868687566416
2022-03-15,32305.35946545864,102614.26462936401,134919.62409482265,4,-0.017321864158803213
2022-03-16,32305.35946545864,99516.44197845459,131821.80144391322,4,-0.022960504609264576
2022-03-17,32305.35946545864,98282.17846679688,130587.53793225551,4,-0.009363121260202667
2022-03-18,25431.405776883883,104119.64842605591,129551.05420293979,6,-0.007937079952096249
2022-03-21,16625.306767084654,112232.78670501709,128858.09347210174,8,-0.005348939343654768
2022-03-22,24424.890499417153,103710.13814163208,128135.02864104923,6,-0.005611326472163447
2022-03-23,15503.427976352461,113664.59133911133,129168.01931546378,8,0.008061735228610534
2022-03-24,23367.728618965462,104028.29953765869,127396.02815662415,6,-0.013718497567977272
2022-03-25,18414.578294849634,108686.30890655518,127100.88720140481,7,-0.0023167202266030085
2022-03-28,18873.31300136684,107437.28675842285,126310.5997597897,7,-0.006217796421537303
2022-03-29,48847.777093987694,75912.6529045105,124760.42999849819,7,-0.012272681502894622
2022-03-30,44419.61784078007,80830.7102394104,125250.32808019046,8,0.0039267104297264765
2022-03-31,48253.676314367105,77398.11238861084,125651.78870297794,7,0.003205266037550336
2022-04-01,46437.29693150141,79414.53197860718,125851.8289101086,7,0.0015920203699091307
2022-04-04,47056.027290098085,79178.58541297913,126234.6127030772,7,0.0030415433473121034
2022-04-05,51443.42575048167,75120.32498168945,126563.75073217112,6,0.0026073516767393112
2022-04-06,50821.927292678556,75731.47567367554,126553.4029663541,6,-8.175931700149519e-05
2022-04-07,46276.82477179479,80253.03712463379,126529.86189642857,7,-0.00018601688594488408
2022-04-08,46849.80369476412,80956.28661727905,127806.09031204318,7,0.010086381163201263
2022-04-11,70859.26787247145,57001.01259613037,127860.28046860182,5,0.0004240029283919533
2022-04-12,57584.457077796695,70647.92469024658,128232.38176804327,8,0.0029102180761508833
2022-04-13,57584.457077796695,70947.34928894043,128531.80636673712,8,0.002335015497376247
2022-04-14,62661.01034588872,66301.90871810913,128962.91906399785,7,0.003354132408523336
2022-04-18,67732.9079944186,61905.786640167236,129638.69463458583,6,0.0052400765700149066
2022-04-19,63972.70026051458,65361.85763168335,129334.55789219793,7,-0.002346033668768177
2022-04-20,69496.32581096636,60800.49590301514,130296.8217139815,6,0.007440113744275667
2022-04-21,65342.25377012909,65342.685435295105,130684.93920542419,7,0.0029787180250233636
2022-04-22,65229.13363996805,65820.17026138306,131049.30390135112,7,0.002788115433517424
2022-04-25,68925.01624196506,61487.0565032959,130412.07274526096,6,-0.004862529880889976
2022-04-26,73380.56263517759,57747.682189941406,131128.24482511898,4,0.005491608750494592
2022-04-27,44899.14468272354,87115.37453269958,132014.51921542312,7,0.006758836675394564
2022-04-28,62987.17264866538,67740.00491905212,130727.1775677175,5,-0.009751515631435281
2022-04-29,41052.98816688999,91192.78998947144,132245.77815636143,7,0.011616563723769513
2022-05-02,45749.930276188694,85788.14673805237,131538.07701424108,6,-0.005351408203622121
2022-05-03,36800.18681185004,94483.54630661011,131283.73311846016,8,-0.0019336142169189552
2022-05-04,41454.74040780167,88115.81972503662,129570.56013283829,7,-0.013049392677431215
2022-05-05,49706.612545449025,82149.98425292969,131856.5967983787,5,0.017643179617319982
2022-05-06,36177.27203111387,96215.76247787476,132393.0345089886,8,0.004068341847394796
2022-05-09,110868.02328445717,24068.239265441895,134936.26254989905,2,0.019209681614615226
2022-05-10,54693.98079578743,79846.07134628296,134540.05214207037,5,-0.002936278212701815
2022-05-11,74786.45389583168,61313.04748725891,136099.5013830906,4,0.011590966527748048
2022-05-12,37977.697875004334,98425.24793052673,136402.94580553105,5,0.002229577767418389
2022-05-13,39689.87098341328,94427.56613922119,134117.43712263447,4,-0.01675556689336477
2022-05-16,39689.87098341328,94852.88488769531,134542.7558711086,4,0.003171241246469725
2022-05-17,39689.87098341328,92575.90881347656,132265.77979688984,4,-0.01692381027485479
2022-05-18,39689.87098341328,96184.88692474365,135874.75790815693,4,0.027285803756716964
2022-05-19,39689.87098341328,96793.72109985352,136483.5920832668,4,0.00448084827883477
2022-05-20,43622.70287815161,93228.99708175659,136851.6999599082,3,0.0026970852028633807
2022-05-23,41115.94656809841,94257.32236099243,135373.26892909085,4,-0.010803161606691591
2022-05-24,68588.86332621609,67901.64897537231,136490.5123015884,3,0.008253057500464012
2022-05-25,31999.314294354896,103967.75280380249,135967.0670981574,5,-0.0038350299563270074
2022-05-26,62062.33831212485,72174.16660690308,134236.5049190279,3,-0.0127278039900659
2022-05-27,30758.436894725903,101086.62938308716,131845.06627781305,4,-0.017815114023248646
2022-05-31,33450.83733439701,99206.73526382446,132657.57259822148,3,0.006162584185716691
2022-06-01,30972.421860616796,102302.56763076782,133274.98949138462,4,0.004654215217951396
2022-06-02,65329.67389217198,65846.7474822998,131176.4213744718,3,-0.015746151058961266
2022-06-03,29922.649553730545,101516.24773788452,131438.89729161508,5,0.0020009382356451777
2022-06-06,29033.62146160584,102316.24164199829,131349.86310360412,5,-0.0006773808198757836
2022-06-07,29227.907552614884,101439.25960922241,130667.1671618373,5,-0.005197538281622283
2022-06-08,29816.339427727526,101868.60440826416,131684.9438359917,5,0.00778907736550094
2022-06-09,62992.48087648851,70732.56604003906,133725.04691652756,4,0.015492303228505255
2022-06-10,37058.63064598999,98973.2620010376,136031.8926470276,3,0.017250663085876417
2022-06-13,68488.25792560418,71713.43403244019,140201.69195804436,3,0.030653100753633256
2022-06-14,31957.987659645827,108617.6434211731,140575.63108081892,5,0.002667151284354352
2022-06-15,65753.89044818189,72856.58264732361,138610.4730955055,4,-0.013979364490162682
2022-06-16,22828.46306500934,119352.41031265259,142180.87337766192,4,0.025758517393533076
2022-06-17,24301.98806500934,117073.94188690186,141375.9299519112,3,-0.0056614044254222895
2022-06-21,21944.34429862464,116807.10508728027,138751.4493859049,4,-0.018563842988682855
2022-06-22,21944.34429862464,116962.69996643066,138907.0442650553,4,0.0011213928203201995
2022-06-23,21944.34429862464,115537.65843200684,137482.00273063147,4,-0.010258958010111008
2022-06-24,24512.2996960943,109550.08795928955,134062.38765538385,3,-0.024873183451856407
2022-06-27,22081.081548038772,112160.7142944336,134241.79584247238,4,0.0013382440088245406
2022-06-28,24262.309628788284,112433.22959899902,136695.53922778732,3,0.018278535160497267
2022-06-29,21814.881251871164,115168.1815109253,136983.06276279647,4,0.0021033863770054673
2022-06-30,21814.881251871164,116275.8461151123,138090.72736698348,4,0.008086142781791095
2022-07-01,21814.881251871164,115349.31999969482,137164.201251566,4,-0.006709546202586014
2022-07-05,24394.892374438477,111805.55449676514,136200.4468712036,3,-0.007026282160859321
2022-07-06,21880.975465594613,114225.28829956055,136106.26376515516,4,-0.0006915036493052584
2022-07-07,24519.714801880884,109491.98542785645,134011.70022973733,3,-0.015389178113300539
2022-07-08,14037.882278568157,120002.12052345276,134040.00280202093,6,0.00021119478549325166
2022-07-11,14037.882278568157,121462.82299804688,135500.70527661504,6,0.010897511519390113
2022-07-12,85231.05321707416,51106.276821136475,136337.33003821064,3,0.006174320346803208
2022-07-13,39625.28266014092,96313.77304458618,135939.0557047271,6,-0.0029212419912574283
2022-07-14,87204.93680419151,48726.527154922485,135931.463959114,4,-5.5846684926197376e-05
2022-07-15,58088.82823960205,77639.01343345642,135727.84167305846,6,-0.001497977584621446
2022-07-18,65608.45703696969,70910.0984249115,136518.5554618812,4,0.005825730219208847
2022-07-19,47534.090312948225,88428.37677383423,135962.46708678245,8,-0.004073353788555223
2022-07-20,57753.172689905165,77502.13894176483,135255.31163167,6,-0.0052011078517800735
2022-07-21,71129.22851957301,63164.369775772095,134293.5982953451,6,-0.007110355406550362
2022-07-22,49686.304234402356,84512.48588657379,134198.79012097616,7,-0.0007059768713651993
2022-07-25,82175.5882347544,51390.889808654785,133566.47804340918,3,-0.004711756916712662
2022-07-26,38967.449960212514,95355.95329284668,134323.4032530592,5,0.0056670297872496445
2022-07-27,35503.88384072429,96598.90395927429,132102.7877999986,6,-0.016531858181683012
2022-07-28,35503.88384072429,95865.08214759827,131368.96598832257,6,-0.005554930549891313
2022-07-29,43898.741488701846,86756.55591964722,130655.29740834906,4,-0.005432550790092638
2022-08-01,37119.0145616351,93509.15927505493,130628.17383669002,6,-0.00020759641742085222
2022-08-02,39841.872311574065,91236.7222290039,131078.59454057796,5,0.00344811299629022
2022-08-03,60383.92794156139,69416.24647903442,129800.17442059581,5,-0.009753080771600642
2022-08-04,65284.50781803338,64311.348640441895,129595.85645847527,4,-0.0015740962062075203
2022-08-05,52019.95567634947,77849.90878677368,129869.86446312314,7,0.002114326893897678
2022-08-08,56370.885938596715,73943.82534217834,130314.71128077505,6,0.003425327496035191
2022-08-09,51266.38056207761,78559.57175636292,129825.95231844053,7,-0.003750604651852729
2022-08-10,88962.79335467947,40841.05132675171,129803.84468143118,6,-0.0001702867309235634
