date,prev_regime,regime,score
2024-07-26,NEUTRAL_BULLISH,BULL_WEAK,0.16523355606497783
2024-07-30,BULL_WEAK,NEUTRAL_BULLISH,0.11532601134678744
2024-07-31,NEUTRAL_BULLISH,BULL_WEAK,0.1776678378330474
2024-08-01,BULL_WEAK,NEUTRAL_BULLISH,0.0815173017121893
2024-08-02,NEUTRAL_BULLISH,BEAR_WEAK,-0.2179998522718442
2024-08-05,BEAR_WEAK,BEAR_STRONG,-0.44286429478502565
2024-08-08,BEAR_STRONG,BEAR_WEAK,-0.20828899523998404
2024-08-12,BEAR_WEAK,BEAR_STRONG,-0.2719297963307226
2024-08-13,BEAR_STRONG,NEUTRAL_BULLISH,0.05912491815289124
2024-08-16,NEUTRAL_BULLISH,BULL_WEAK,0.2010957459154747
2024-08-20,BULL_WEAK,NEUTRAL_BULLISH,0.11964197302510653
2024-08-21,NEUTRAL_BULLISH,BULL_WEAK,0.18673803391013963
2024-09-03,BULL_WEAK,BEAR_WEAK,-0.1109538727531826
2024-09-05,BEAR_WEAK,NEUTRAL_BEARISH,0.03573364074726043
2024-09-06,NEUTRAL_BEARISH,BEAR_WEAK,-0.24033723975700916
2024-09-09,BEAR_WEAK,NEUTRAL_BEARISH,-0.022521203740497715
2024-09-16,NEUTRAL_BEARISH,NEUTRAL_BULLISH,0.07879797122124113
2024-09-19,NEUTRAL_BULLISH,BULL_WEAK,0.1594448851166297
2024-09-20,BULL_WEAK,NEUTRAL_BULLISH,0.11496104920736884
2024-09-23,NEUTRAL_BULLISH,BULL_WEAK,0.22325966299383052
2024-10-03,BULL_WEAK,NEUTRAL_BEARISH,0.033781225204365675
2024-10-04,NEUTRAL_BEARISH,BULL_STRONG,0.31816309638746704
2024-10-07,BULL_STRONG,NEUTRAL_BEARISH,0.03363058211104367
2024-10-08,NEUTRAL_BEARISH,NEUTRAL_BULLISH,0.07241556146364006
2024-10-14,NEUTRAL_BULLISH,BULL_WEAK,0.2403178659091934
2024-10-15,BULL_WEAK,NEUTRAL_BEARISH,0.012760280271091079
2024-10-16,NEUTRAL_BEARISH,BULL_WEAK,0.2225302800129974
2024-10-23,BULL_WEAK,NEUTRAL_BULLISH,0.14467601697954785
2024-10-25,NEUTRAL_BULLISH,NEUTRAL_BEARISH,-0.0535697859807424
2024-10-28,NEUTRAL_BEARISH,BULL_WEAK,0.17607433073982295
2024-10-29,BULL_WEAK,NEUTRAL_BULLISH,0.14512548470469483
2024-10-30,NEUTRAL_BULLISH,NEUTRAL_BEARISH,-0.07116699373148952
2024-10-31,NEUTRAL_BEARISH,BEAR_WEAK,-0.15616164052026188
2024-11-04,BEAR_WEAK,NEUTRAL_BEARISH,-0.06901271677181285
2024-11-06,NEUTRAL_BEARISH,BULL_STRONG,0.3339611440115346
2024-11-15,BULL_STRONG,BULL_WEAK,0.26888692711792245
2024-11-22,BULL_WEAK,BULL_STRONG,0.3027500462498418
2024-12-17,BULL_STRONG,BULL_WEAK,0.24007505407547314
2024-12-18,BULL_WEAK,NEUTRAL_BEARISH,-0.08571863225156297
2024-12-20,NEUTRAL_BEARISH,NEUTRAL_BULLISH,0.14188896595211992
2024-12-23,NEUTRAL_BULLISH,BULL_WEAK,0.17381814730237455
2024-12-24,BULL_WEAK,BULL_STRONG,0.30241594841559527
2024-12-27,BULL_STRONG,BULL_WEAK,0.15333963990675836
2024-12-31,BULL_WEAK,NEUTRAL_BULLISH,0.13337027756967035
2025-01-03,NEUTRAL_BULLISH,BULL_WEAK,0.1803586034122985
2025-01-06,BULL_WEAK,NEUTRAL_BULLISH,0.09260795693835802
2025-01-10,NEUTRAL_BULLISH,NEUTRAL_BEARISH,-0.005814906820236387
2025-01-15,NEUTRAL_BEARISH,NEUTRAL_BULLISH,0.0934825527446423
2025-01-21,NEUTRAL_BULLISH,BULL_WEAK,0.17484971351786585
2025-01-27,BULL_WEAK,NEUTRAL_BULLISH,0.10687623395083551
2025-01-30,NEUTRAL_BULLISH,BULL_WEAK,0.16446634449625924
2025-01-31,BULL_WEAK,NEUTRAL_BULLISH,0.13480315014705013
2025-02-07,NEUTRAL_BULLISH,NEUTRAL_BEARISH,0.04233118186718739
2025-02-13,NEUTRAL_BEARISH,NEUTRAL_BULLISH,0.0599135284862464
2025-02-14,NEUTRAL_BULLISH,BULL_WEAK,0.16086816700635112
2025-02-19,BULL_WEAK,NEUTRAL_BULLISH,0.1468954236999712
2025-02-21,NEUTRAL_BULLISH,NEUTRAL_BEARISH,0.04348180088897163
2025-02-27,NEUTRAL_BEARISH,BEAR_STRONG,-0.25682291094126103
2025-02-28,BEAR_STRONG,NEUTRAL_BEARISH,0.013664382623598162
2025-03-03,NEUTRAL_BEARISH,BEAR_STRONG,-0.26563045872360513
2025-03-19,BEAR_STRONG,BEAR_WEAK,-0.1375225493891014
2025-03-24,BEAR_WEAK,NEUTRAL_BEARISH,-0.06995583757420737
2025-03-27,NEUTRAL_BEARISH,BEAR_WEAK,-0.1259152093086402
2025-03-28,BEAR_WEAK,BEAR_STRONG,-0.376426241266806
2025-04-03,BEAR_STRONG,CRISIS,-0.5454751165645467
2025-04-09,CRISIS,BEAR_STRONG,-0.4758525412587308
2025-04-10,BEAR_STRONG,CRISIS,-0.5898375238487082
2025-04-17,CRISIS,BEAR_STRONG,-0.44721471825369946
2025-04-21,BEAR_STRONG,CRISIS,-0.6054496276126771
2025-04-23,CRISIS,BEAR_STRONG,-0.3243976993782375
2025-04-24,BEAR_STRONG,BEAR_WEAK,-0.15900924369861652
2025-04-28,BEAR_WEAK,NEUTRAL_BEARISH,-0.07289674958847144
2025-04-29,NEUTRAL_BEARISH,BEAR_WEAK,-0.23860653995682463
2025-05-02,BEAR_WEAK,NEUTRAL_BEARISH,-0.026360230840948493
2025-05-09,NEUTRAL_BEARISH,NEUTRAL_BULLISH,0.05600151809094145
2025-05-12,NEUTRAL_BULLISH,BULL_STRONG,0.4229007337555189
2025-05-21,BULL_STRONG,NEUTRAL_BEARISH,0.043008859846189025
2025-05-27,NEUTRAL_BEARISH,BULL_STRONG,0.353190796993144
2025-06-02,BULL_STRONG,BULL_WEAK,0.27433285982389727
2025-06-03,BULL_WEAK,BULL_STRONG,0.3035117810139625
2025-06-04,BULL_STRONG,BULL_WEAK,0.2965305577862763
2025-06-06,BULL_WEAK,BULL_STRONG,0.30081699230657744
2025-06-13,BULL_STRONG,NEUTRAL_BULLISH,0.13825060693913288
2025-06-16,NEUTRAL_BULLISH,BULL_STRONG,0.3338804818645034
2025-06-17,BULL_STRONG,NEUTRAL_BULLISH,0.11932200167690937
2025-06-23,NEUTRAL_BULLISH,BULL_STRONG,0.31330209667926
2025-07-14,BULL_STRONG,BULL_WEAK,0.28563459244273726
2025-07-21,BULL_WEAK,BULL_STRONG,0.30414646446539045
2025-07-29,BULL_STRONG,BULL_WEAK,0.29076834771663373
2025-08-01,BULL_WEAK,NEUTRAL_BEARISH,-0.0069271839445996
2025-08-04,NEUTRAL_BEARISH,BULL_WEAK,0.24862514347188525
2025-08-12,BULL_WEAK,BULL_STRONG,0.4174626596958321
2025-08-15,BULL_STRONG,BULL_WEAK,0.2856169630523484
2025-08-18,BULL_WEAK,BULL_STRONG,0.410612433432904
2025-08-19,BULL_STRONG,BULL_WEAK,0.2779502146187132
2025-08-22,BULL_WEAK,BULL_STRONG,0.45454885364181125
2025-08-29,BULL_STRONG,BULL_WEAK,0.22129010474944033
2025-09-02,BULL_WEAK,NEUTRAL_BULLISH,0.10544856356216939
2025-09-04,NEUTRAL_BULLISH,BULL_WEAK,0.16395754587647526
2025-10-10,BULL_WEAK,BEAR_WEAK,-0.14602847923335605
2025-10-13,BEAR_WEAK,NEUTRAL_BULLISH,0.09804237350006853
2025-10-14,NEUTRAL_BULLISH,NEUTRAL_BEARISH,-0.08945292218237824
2025-10-16,NEUTRAL_BEARISH,BEAR_WEAK,-0.1003798640622744
2025-10-17,BEAR_WEAK,NEUTRAL_BEARISH,-0.08717651392677543
2025-10-20,NEUTRAL_BEARISH,BULL_WEAK,0.18392220503943696
2025-10-21,BULL_WEAK,NEUTRAL_BULLISH,0.13860140366104798
2025-10-24,NEUTRAL_BULLISH,BULL_WEAK,0.18987796577586136
