date,cash,positions_value,total_value,positions_count,daily_return
2023-10-11,181922.5236036544,19373.354370117188,201295.8779737716,6,9.284872411119416e-05
2023-10-12,187368.26881075432,13624.772472381592,200993.0412831359,4,-0.0015044356282106763
2023-10-13,194396.89564747657,6667.120056152344,201064.01570362892,2,0.00035311879475985464
2023-10-16,184051.02257706528,17168.84663772583,201219.8692147911,5,0.0007751437303029629
2023-10-17,187519.6287452743,13700.891090393066,201220.51983566736,4,3.2333828603459125e-06
2023-10-18,180725.3054051467,20116.412479400635,200841.71788454734,6,-0.0018825214815535452
2023-10-19,187198.70915968073,13075.333106994629,200274.04226667536,4,-0.0028264825846505692
2023-10-20,193709.01711463244,6434.073974609375,200143.09108924182,2,-0.0006538599608388873
2023-10-23,192123.0961642102,8000.763542175293,200123.8597063855,3,-9.608816747885829e-05
2023-10-24,189663.89559602542,10888.329444885254,200552.22504091068,4,0.0021405010634596433
2023-10-25,192276.19921241293,7958.167442321777,200234.3666547347,3,-0.001584915779972662
2023-10-26,189807.62856781558,10187.494537353516,199995.1231051691,4,-0.0011948176207839944
2023-10-27,196928.37405032845,3218.548370361328,200146.92242068978,1,0.0007590150857872402
2023-10-30,189498.09734976955,10733.978778839111,200232.07612860866,4,0.00042545599447141313
2023-10-31,194446.5571436778,5864.486141204834,200311.04328488265,2,0.00039437815259568687
2023-11-01,189697.82119805913,10659.22607421875,200357.04727227788,4,0.00022966276167712962
2023-11-02,195813.19030993767,4797.710380554199,200610.90069049186,2,0.001267005187339354
2023-11-03,190753.13163546703,9916.136455535889,200669.26809100292,4,0.00029094829996845206
2023-11-06,186384.5476410104,13985.698244094849,200370.24588510525,5,-0.0014901245653722306
2023-11-07,185535.17853663085,15157.10604095459,200692.28457758544,5,0.0016072181329001012
2023-11-08,191082.20144457457,9599.310092926025,200681.5115375006,3,-5.367939334344207e-05
2023-11-09,191245.01489579063,9214.829990386963,200459.8448861776,3,-0.0011045693727574912
2023-11-10,188779.05543537508,12099.39998626709,200878.45542164217,4,0.0020882513188726914
2023-11-13,192503.53429650265,8460.379978179932,200963.91427468258,3,0.00042542567773651285
2023-11-14,188395.5280851972,13119.720090866089,201515.2481760633,4,0.0027434472669911614
2023-11-15,188621.97551208557,13030.658466339111,201652.63397842468,4,0.0006817638049967378
2023-11-16,185223.89711771818,16319.453052520752,201543.35017023893,5,-0.0005419408912726853
2023-11-17,185377.47621706282,16389.829893112183,201767.306110175,5,0.0011112048090244908
2023-11-20,185652.8988550228,16199.973846435547,201852.87270145834,5,0.0004240855118351483
2023-11-21,185462.43753539742,16175.574684143066,201638.01221954048,5,-0.00106444104085468
2023-11-22,181974.87002606958,19828.990201950073,201803.86022801965,6,0.0008225036869466962
2023-11-24,184593.4129152559,17293.158432006836,201886.57134726274,5,0.00040985895487644086
2023-11-27,184752.97201057881,17327.102424621582,202080.0744352004,5,0.0009584742890342834
2023-11-28,185032.754769837,17141.239351272583,202173.99412110957,5,0.00046476470365353073
2023-11-29,181628.95353761202,20766.902282714844,202395.85582032686,6,0.0010973800076601314
2023-11-30,184875.9736776877,17375.23836708069,202251.21204476838,5,-0.000714657792632245
2023-12-01,189114.09944925405,13827.752365112305,202941.85181436635,4,0.003414762080363287
2023-12-04,189184.6031090733,13995.079154968262,203179.68226404156,4,0.0011719142579460495
2023-12-05,185902.54624101752,17350.074737548828,203252.62097856635,5,0.00035898626138219925
2023-12-06,189641.36375185833,13910.029312133789,203551.39306399212,4,0.0014699544044614044
2023-12-07,193167.86835040536,10399.749969482422,203567.61831988778,3,7.971085656266474e-05
2023-12-08,186328.57863543564,17463.809116363525,203792.38775179916,5,0.0011041512091485295
2023-12-11,176507.4950869595,26703.70899963379,203211.2040865933,7,-0.002851841875044392
2023-12-12,180325.13544740694,22892.33211517334,203217.46756258028,6,3.082249335184528e-05
2023-12-13,171273.2176779414,32499.263835906982,203772.48151384838,8,0.0027311330956192315
