date,from_regime,to_regime,pl_before_5d_pct,pl_after_5d_pct,pl_delta_pct
2022-08-12,NEUTRAL_BULLISH,BULL_WEAK,0.1371360009653655,-0.42118463460538713,-0.5583206355707526
2020-06-11,BULL_WEAK,NEUTRAL_BULLISH,2.920318173760661,2.360642540026192,-0.5596756337344688
2022-03-21,NEUTRAL_BEARISH,NEUTRAL_BULLISH,0.6313367615038423,0.06784556100212225,-0.5634912005017201
2022-09-09,NEUTRAL_BULLISH,BULL_WEAK,0.3767360702503497,-0.20075265261872977,-0.5774887228690795
2025-02-14,NEUTRAL_BEARISH,BEAR_WEAK,0.09751004621267878,-0.48645104532896166,-0.5839610915416404
2021-04-05,BULL_WEAK,NEUTRAL_BULLISH,0.6230357162749334,0.03544260398762322,-0.5875931122873101
2022-07-19,NEUTRAL_BEARISH,NEUTRAL_BULLISH,0.17394379788371328,-0.4272203231696081,-0.6011641210533214
2021-03-31,NEUTRAL_BULLISH,BULL_WEAK,1.3708095085125827,0.7695087757291885,-0.6013007327833941
2023-10-12,NEUTRAL_BEARISH,BEAR_WEAK,0.527678515974328,-0.07528787943230641,-0.6029663954066344
2023-12-29,BULL_WEAK,NEUTRAL_BULLISH,0.663551500880577,0.042577136063393084,-0.6209743648171839
2023-07-03,NEUTRAL_BULLISH,BULL_WEAK,0.8317070394539883,0.20964704009887036,-0.6220599993551179
2025-02-18,BEAR_WEAK,NEUTRAL_BEARISH,0.006683627429460159,-0.6175539903418015,-0.6242376177712616
2023-10-16,BEAR_WEAK,NEUTRAL_BEARISH,0.11034219803136569,-0.5351251492962117,-0.6454673473275774
2021-03-19,NEUTRAL_BULLISH,BULL_WEAK,-0.3529689613468001,-1.0003463473177487,-0.6473773859709486
2020-03-11,BEAR_STRONG,CRISIS,0.6593344490381181,0.0,-0.6593344490381181
2023-05-30,NEUTRAL_BULLISH,NEUTRAL_BEARISH,0.7718284440747958,0.09315974879149369,-0.6786686952833021
2022-10-25,NEUTRAL_BEARISH,NEUTRAL_BULLISH,0.8857091799397088,0.1617438593070064,-0.7239653206327024
2023-07-17,BULL_WEAK,NEUTRAL_BULLISH,0.45390085086700616,-0.3066010154531784,-0.7605018663201846
2022-12-05,NEUTRAL_BULLISH,NEUTRAL_BEARISH,0.6437651145859258,-0.14222592366525122,-0.785991038251177
2024-10-30,NEUTRAL_BULLISH,NEUTRAL_BEARISH,0.6704702400144313,-0.15020031889367846,-0.8206705589081098
2022-06-06,BEAR_WEAK,NEUTRAL_BEARISH,0.4998427593402299,-0.34886801072308016,-0.8487107700633101
2020-03-10,CRISIS,BEAR_STRONG,0.804130784918633,-0.1010261698186743,-0.9051569547373073
2021-08-13,NEUTRAL_BEARISH,BEAR_WEAK,0.20967217263432314,-0.7017727141198971,-0.9114448867542202
2020-09-02,NEUTRAL_BULLISH,BULL_WEAK,1.511707112221905,0.5868281175403611,-0.9248789946815439
2024-04-09,NEUTRAL_BULLISH,NEUTRAL_BEARISH,0.60364526781016,-0.3247441991006905,-0.9283894669108506
2022-05-06,NEUTRAL_BEARISH,NEUTRAL_BULLISH,0.43105993295355916,-0.5058104164144095,-0.9368703493679686
2022-05-03,NEUTRAL_BEARISH,NEUTRAL_BULLISH,0.20418265826285253,-0.7722177515675943,-0.9764004098304468
2020-10-26,NEUTRAL_BULLISH,NEUTRAL_BEARISH,-0.11207006113749252,-1.0954758046982649,-0.9834057435607724
2022-11-10,BEAR_WEAK,NEUTRAL_BEARISH,1.3651574273506162,0.3517985910678645,-1.0133588362827517
2022-02-17,NEUTRAL_BEARISH,BEAR_WEAK,0.8825726399082745,-0.13545761008253443,-1.018030249990809
2022-02-15,BEAR_WEAK,NEUTRAL_BEARISH,0.9180510067114733,-0.10127300758522306,-1.0193240142966964
2020-03-09,BEAR_STRONG,CRISIS,0.9413462070831713,-0.08295339031438864,-1.02429959739756
2023-08-01,BULL_WEAK,NEUTRAL_BULLISH,0.8493142880473536,-0.1830341196721097,-1.0323484077194633
2023-07-31,NEUTRAL_BULLISH,BULL_WEAK,0.6178889190326053,-0.4182973237086607,-1.036186242741266
2022-09-20,NEUTRAL_BEARISH,NEUTRAL_BULLISH,-0.01676317300507435,-1.0540102975912014,-1.037247124586127
2020-08-04,NEUTRAL_BEARISH,BEAR_WEAK,1.0125506057642175,-0.044306075285527324,-1.0568566810497448
2023-03-22,NEUTRAL_BEARISH,BEAR_WEAK,0.7752757417107015,-0.28825431326413575,-1.0635300549748372
2022-09-13,BULL_WEAK,NEUTRAL_BULLISH,1.0958662047556356,-0.01676317300507435,-1.11262937776071
2020-04-30,BEAR_WEAK,BEAR_STRONG,1.024872255261644,-0.18177126366828444,-1.2066435189299285
2020-09-03,BULL_WEAK,NEUTRAL_BULLISH,1.3538967970481819,0.1465468178938112,-1.2073499791543707
2021-10-26,NEUTRAL_BULLISH,NEUTRAL_BEARISH,1.1035187784441458,-0.11708308900681974,-1.2206018674509655
2022-07-08,BEAR_WEAK,NEUTRAL_BEARISH,0.4165768774606171,-0.8394705962023741,-1.2560474736629912
2022-11-14,NEUTRAL_BEARISH,NEUTRAL_BULLISH,0.9780410080801882,-0.29076716245381995,-1.2688081705340082
2021-05-10,NEUTRAL_BEARISH,BEAR_WEAK,1.2030364211720324,-0.12885667674693568,-1.331893097918968
2022-05-05,NEUTRAL_BULLISH,NEUTRAL_BEARISH,0.6134452839656079,-0.7665769007204393,-1.3800221846860472
2023-02-02,NEUTRAL_BEARISH,NEUTRAL_BULLISH,0.5944330385583063,-0.8261540359174591,-1.4205870744757654
2022-08-30,BULL_WEAK,NEUTRAL_BULLISH,1.3269166450623482,-0.15275447124473152,-1.4796711163070797
2022-08-29,NEUTRAL_BULLISH,BULL_WEAK,1.0560917579326423,-0.4424210872148948,-1.4985128451475371
2020-07-06,BULL_WEAK,NEUTRAL_BULLISH,1.565857243521518,0.06073818346794546,-1.5051190600535724
2023-02-15,NEUTRAL_BULLISH,BULL_WEAK,0.003655534317625886,-1.502307009988868,-1.505962544306494
2020-05-22,NEUTRAL_BULLISH,BULL_WEAK,1.5042753475003723,-0.12716652860640387,-1.6314418761067762
2020-07-09,NEUTRAL_BULLISH,NEUTRAL_BEARISH,1.5312334765685165,-0.5267825193519426,-2.058015995920459
2021-03-18,BULL_WEAK,NEUTRAL_BULLISH,1.1696362536098626,-0.9495973805551672,-2.1192336341650297
2020-07-10,NEUTRAL_BEARISH,NEUTRAL_BULLISH,1.3402494413797594,-0.9261871676331745,-2.266436609012934
2022-07-22,NEUTRAL_BULLISH,NEUTRAL_BEARISH,1.917691641211805,-0.521967194004147,-2.439658835215952
2020-06-08,BULL_STRONG,BULL_WEAK,6.206627836835432,-4.683326299237134,-10.889954136072566
